FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006
UR1US,US,000,02,0172008,1914,0,0,0,1914,0
UR1US,US,000,02,0172012,677,0,0,0,677,0
UR1US,US,000,02,0172013,934,0,0,0,934,0
UR1US,US,000,02,0172020,1042,744,0,744,298,0
UR1US,US,000,02,0172021,2035,0,0,0,2035,0
UR1US,US,000,02,0172025,192,139,0,139,53,0
UR1US,US,000,02,0172026,125,0,0,0,125,0
UR1US,US,000,02,0172027,3053,0,0,0,3053,0
UR1US,US,000,02,0172031,0,0,0,0,0,0
UR1US,US,000,02,0172032,1387,0,0,0,1387,0
UR1US,US,000,02,0172033,2042,0,0,0,2042,0
UR1US,US,000,02,0172037,626,0,0,0,626,0
UR1US,US,000,02,0172038,1305,0,0,0,1305,0
UR1US,US,000,02,0172039,1905,0,0,0,1905,0
UR1US,US,000,02,0172043,2389,1674,0,1674,715,0
UR1US,US,000,02,0172044,1291,0,0,0,1291,0
UR1US,US,000,02,0172051,239,0,0,0,239,0
UR1US,US,000,02,0172052,1389,0,0,0,1389,0
UR1US,US,000,02,0172056,56,0,0,0,56,0
UR1US,US,000,02,0172057,1769,0,0,0,1769,0
UR1US,US,000,02,0172061,174,0,0,0,174,0
UR1US,US,000,02,0172062,197,0,0,0,197,0
UR1US,US,000,02,0172063,1208,0,0,0,1208,0
UR1US,US,000,02,0172067,369,0,0,0,369,0
UR1US,US,000,02,0172068,262,0,0,0,262,0
UR1US,US,000,02,0172069,1010,0,0,0,1010,0
UR1US,US,000,02,0172073,902,0,0,0,902,0
UR1US,US,000,02,0172074,972,0,0,0,972,0
UR1US,US,000,02,0172081,1017,0,0,0,1017,0
UR1US,US,000,02,0172082,1614,0,0,0,1614,0
UR1US,US,000,02,0172086,478,0,0,0,478,0
UR1US,US,000,02,0172087,1074,0,0,0,1074,0
UR1US,US,000,02,0172091,919,0,0,0,919,0
UR1US,US,000,02,0172092,1061,0,0,0,1061,0
UR1US,US,000,02,0172096,170,0,0,0,170,0
UR1US,US,000,02,0172097,1465,0,0,0,1465,0
UR1US,US,000,02,0172101,1806,0,0,0,1806,0
UR1US,US,000,02,0172108,808,0,0,0,808,0
UR1US,US,000,02,0172109,216,0,0,0,216,0
UR1US,US,000,02,0172110,2772,0,0,0,2772,0
UR1US,US,000,02,0172114,261,0,0,0,261,0
UR1US,US,000,02,0172115,441,0,0,0,441,0
UR1US,US,000,02,0172116,2366,0,0,0,2366,0
UR1US,US,000,02,0172120,526,0,0,0,526,0
UR1US,US,000,02,0172121,0,0,0,0,0,0
UR1US,US,000,02,0172122,872,0,0,0,872,0
UR1US,US,000,02,0172123,2903,0,0,0,2903,0
UR1US,US,000,02,0172127,823,0,0,0,823,0
UR1US,US,000,02,0172128,2227,0,0,0,2227,0
UR1US,US,000,02,0172132,692,0,0,0,692,0
UR1US,US,000,02,0172133,0,0,0,0,0,0
UR1US,US,000,02,0172134,1825,0,0,0,1825,0
UR1US,US,000,02,0172141,2829,2304,0,2304,525,0
UR1US,US,000,02,0172142,1579,53,0,53,1526,0
UR1US,US,000,02,0172146,1986,1389,0,1389,597,0
UR1US,US,000,02,0172147,2357,0,0,0,2357,0
UR1US,US,000,02,0172151,2095,1922,0,1922,173,0
UR1US,US,000,02,0172152,2213,0,0,0,2213,0
UR1US,US,000,02,0172156,2349,1511,0,1511,838,0
UR1US,US,000,02,0172157,1379,0,0,0,1379,0
UR1US,US,000,02,0172161,2048,1994,0,1994,54,0
UR1US,US,000,02,0172162,1799,0,0,0,1799,0
UR1US,US,000,02,0172169,2839,2447,0,2447,392,0
UR1US,US,000,02,0172170,377,0,0,0,377,0
UR1US,US,000,02,0172171,298,0,0,0,298,0
UR1US,US,000,02,0172172,344,344,0,344,0,0
UR1US,US,000,02,0172173,1335,0,0,0,1335,0
UR1US,US,000,02,0172177,3546,3544,0,3544,2,0
UR1US,US,000,02,0172178,218,0,0,0,218,0
UR1US,US,000,02,0172179,1200,0,0,0,1200,0
UR1US,US,000,02,0172180,902,0,0,0,902,0
UR1US,US,000,02,0172184,3367,3271,0,3271,96,0
UR1US,US,000,02,0172185,1298,0,0,0,1298,0
UR1US,US,000,02,0172186,6,0,0,0,6,0
UR1US,US,000,02,0172187,886,149,0,149,737,0
UR1US,US,000,02,0172191,4341,4173,0,4173,168,0
UR1US,US,000,02,0172192,292,0,0,0,292,0
UR1US,US,000,02,0172196,3869,3855,0,3855,14,0
UR1US,US,000,02,0172197,1033,0,0,0,1033,0
UR1US,US,000,02,0172204,17,0,0,0,17,0
UR1US,US,000,02,0172205,1912,1840,0,1840,72,0
UR1US,US,000,02,0172206,3729,293,0,293,3436,0
UR1US,US,000,02,0172210,326,0,0,0,326,0
UR1US,US,000,02,0172211,269,0,0,0,269,0
UR1US,US,000,02,0172212,1897,0,0,0,1897,0
UR1US,US,000,02,0172213,4673,615,0,615,4058,0
UR1US,US,000,02,0172217,2097,1882,0,1882,215,0
UR1US,US,000,02,0172218,3714,477,0,477,3237,0
UR1US,US,000,02,0172222,2866,2430,0,2430,436,0
UR1US,US,000,02,0172223,1922,606,0,606,1316,0
UR1US,US,000,02,0172227,2178,1994,0,1994,184,0
UR1US,US,000,02,0172228,3849,0,0,0,3849,0
UR1US,US,000,02,0172235,652,0,0,0,652,0
UR1US,US,000,02,0172236,314,0,0,0,314,0
UR1US,US,000,02,0172237,3439,0,0,0,3439,0
UR1US,US,000,02,0172241,466,0,0,0,466,0
UR1US,US,000,02,0172242,3588,0,0,0,3588,0
UR1US,US,000,02,0172246,1468,0,0,0,1468,0
UR1US,US,000,02,0172247,2292,0,0,0,2292,0
UR1US,US,000,02,0172251,982,0,0,0,982,0
UR1US,US,000,02,0172252,2769,0,0,0,2769,0
UR1US,US,000,02,0172256,3598,0,0,0,3598,0
UR1US,US,000,02,0172263,29404,28807,28807,0,597,0
UR1US,US,000,02,0172264,4685,3819,3819,0,866,0
UR1US,US,000,02,0172265,10562,2708,2708,0,7854,0
UR1US,US,000,02,0172269,650,650,650,0,0,0
UR1US,US,000,02,0172270,4080,3688,3688,0,392,0
UR1US,US,000,02,0172271,23416,23295,23295,0,121,0
UR1US,US,000,02,0172272,2545,713,713,0,1832,0
UR1US,US,000,02,0172276,15081,15081,15081,0,0,0
UR1US,US,000,02,0172277,2437,2437,2437,0,0,0
UR1US,US,000,02,0172278,4753,4753,4753,0,0,0
UR1US,US,000,02,0172279,1133,574,574,0,559,0
UR1US,US,000,02,0172280,3604,1708,1708,0,1896,0
UR1US,US,000,02,0172284,970,749,749,0,221,0
UR1US,US,000,02,0172285,10335,9765,9765,0,570,0
UR1US,US,000,02,0172286,2921,2617,2617,0,304,0
UR1US,US,000,02,0172287,29,0,0,0,29,0
UR1US,US,000,02,0172288,6138,96,96,0,6042,0
UR1US,US,000,02,0172292,1742,1623,1623,0,119,0
UR1US,US,000,02,0172293,13120,11576,11576,0,1544,0
UR1US,US,000,02,0172294,0,0,0,0,0,0
UR1US,US,000,02,0172295,13207,12717,12717,0,490,0
UR1US,US,000,02,0172296,10440,934,934,0,9506,0
UR1US,US,000,02,0172303,10200,9804,9804,0,396,0
UR1US,US,000,02,0172304,4168,371,371,0,3797,0
UR1US,US,000,02,0172308,1657,1608,1608,0,49,0
UR1US,US,000,02,0172309,7095,6996,6996,0,99,0
UR1US,US,000,02,0172310,1254,984,984,0,270,0
UR1US,US,000,02,0172311,2649,185,185,0,2464,0
UR1US,US,000,02,0172315,8760,7477,7477,0,1283,0
UR1US,US,000,02,0172316,9029,1026,1026,0,8003,0
UR1US,US,000,02,0172320,11119,10832,10832,0,287,0
UR1US,US,000,02,0172321,1694,1464,1464,0,230,0
UR1US,US,000,02,0172322,1301,0,0,0,1301,0
UR1US,US,000,02,0172326,12586,11980,11980,0,606,0
UR1US,US,000,02,0172327,3422,0,0,0,3422,0
UR1US,US,000,02,0172334,497,0,0,0,497,0
UR1US,US,000,02,0172335,1069,0,0,0,1069,0
UR1US,US,000,02,0172339,449,0,0,0,449,0
UR1US,US,000,02,0172340,1205,0,0,0,1205,0
UR1US,US,000,02,0172344,1063,0,0,0,1063,0
UR1US,US,000,02,0172345,611,0,0,0,611,0
UR1US,US,000,02,0172349,1646,0,0,0,1646,0
UR1US,US,000,02,0172353,1578,0,0,0,1578,0
UR1US,US,000,02,0172360,15,15,0,15,0,0
UR1US,US,000,02,0172361,4373,0,0,0,4373,0
UR1US,US,000,02,0172365,209,165,0,165,44,0
UR1US,US,000,02,0172366,4794,0,0,0,4794,0
UR1US,US,000,02,0172370,283,281,0,281,2,0
UR1US,US,000,02,0172371,4456,0,0,0,4456,0
UR1US,US,000,02,0172375,1276,873,0,873,403,0
UR1US,US,000,02,0172376,3268,0,0,0,3268,0
UR1US,US,000,02,0172380,1140,947,0,947,193,0
UR1US,US,000,02,0172381,2764,355,0,355,2409,0
UR1US,US,000,02,0172388,550,0,0,0,550,0
UR1US,US,000,02,0172389,4755,0,0,0,4755,0
UR1US,US,000,02,0172393,348,0,0,0,348,0
UR1US,US,000,02,0172394,304,0,0,0,304,0
UR1US,US,000,02,0172395,1405,0,0,0,1405,0
UR1US,US,000,02,0172399,2408,0,0,0,2408,0
UR1US,US,000,02,0172403,0,0,0,0,0,0
UR1US,US,000,02,0172404,2431,0,0,0,2431,0
UR1US,US,000,02,0172408,441,0,0,0,441,0
UR1US,US,000,02,0172409,1758,0,0,0,1758,0
UR1US,US,000,02,0172416,878,0,0,0,878,0
UR1US,US,000,02,0172417,2887,2424,0,2424,463,0
UR1US,US,000,02,0172418,1482,10,0,10,1472,0
UR1US,US,000,02,0172422,112,0,0,0,112,0
UR1US,US,000,02,0172423,2405,1870,0,1870,535,0
UR1US,US,000,02,0172424,1676,0,0,0,1676,0
UR1US,US,000,02,0172428,2112,1583,0,1583,529,0
UR1US,US,000,02,0172429,1176,0,0,0,1176,0
UR1US,US,000,02,0172433,2392,1666,0,1666,726,0
UR1US,US,000,02,0172434,1936,0,0,0,1936,0
UR1US,US,000,02,0172438,3296,2928,0,2928,368,0
UR1US,US,000,02,0172439,600,0,0,0,600,0
UR1US,US,000,02,0172440,954,0,0,0,954,0
UR1US,US,000,02,0172447,2861,2489,2489,0,372,0
UR1US,US,000,02,0172448,4318,2326,2326,0,1992,0
UR1US,US,000,02,0172452,1332,0,0,0,1332,0
UR1US,US,000,02,0172453,3004,3004,3004,0,0,0
UR1US,US,000,02,0172454,5718,0,0,0,5718,0
UR1US,US,000,02,0172458,2368,2273,2273,0,95,0
UR1US,US,000,02,0172459,5743,5648,0,5648,95,0
UR1US,US,000,02,0172460,1891,0,0,0,1891,0
UR1US,US,000,02,0172464,4283,4271,4271,0,12,0
UR1US,US,000,02,0172465,553,0,0,0,553,0
UR1US,US,000,02,0172466,570,561,561,0,9,0
UR1US,US,000,02,0172467,1437,72,72,0,1365,0
UR1US,US,000,02,0172471,2609,2382,2382,0,227,0
UR1US,US,000,02,0172472,2682,2207,0,2207,475,0
UR1US,US,000,02,0172473,1685,0,0,0,1685,0
UR1US,US,000,02,0172474,2875,0,0,0,2875,0
UR1US,US,000,02,0172481,16920,16181,16181,0,739,0
UR1US,US,000,02,0172482,9486,9176,9176,0,310,0
UR1US,US,000,02,0172483,4828,719,719,0,4109,0
UR1US,US,000,02,0172487,671,588,588,0,83,0
UR1US,US,000,02,0172488,24651,23944,23944,0,707,0
UR1US,US,000,02,0172489,1276,24,24,0,1252,0
UR1US,US,000,02,0172490,449,0,0,0,449,0
UR1US,US,000,02,0172491,17600,5662,5662,0,11938,0
UR1US,US,000,02,0172495,1147,0,0,0,1147,0
UR1US,US,000,02,0172496,1874,1874,1874,0,0,0
UR1US,US,000,02,0172497,170,134,134,0,36,0
UR1US,US,000,02,0172498,14792,14772,14772,0,20,0
UR1US,US,000,02,0172499,4613,4613,4613,0,0,0
UR1US,US,000,02,0172500,11713,1415,1415,0,10298,0
UR1US,US,000,02,0172504,33718,33490,33490,0,228,0
UR1US,US,000,02,0172505,761,734,734,0,27,0
UR1US,US,000,02,0172509,26463,23151,23151,0,3312,0
UR1US,US,000,02,0172510,7550,7550,7550,0,0,0
UR1US,US,000,02,0172511,1,0,0,0,1,0
UR1US,US,000,02,0172512,893,0,0,0,893,0
UR1US,US,000,02,0172513,7529,334,334,0,7195,0
UR1US,US,000,02,0172520,51455,51277,51277,0,178,0
UR1US,US,000,02,0172524,567,0,0,0,567,0
UR1US,US,000,02,0172525,3885,1025,1025,0,2860,0
UR1US,US,000,02,0172526,1034,0,0,0,1034,0
UR1US,US,000,02,0172527,28936,28657,28657,0,279,0
UR1US,US,000,02,0172528,356,0,0,0,356,0
UR1US,US,000,02,0172529,8596,28,28,0,8568,0
UR1US,US,000,02,0172533,45189,45167,45167,0,22,0
UR1US,US,000,02,0172537,8255,7441,7441,0,814,0
UR1US,US,000,02,0172538,21331,19780,19780,0,1551,0
UR1US,US,000,02,0172539,20568,20568,20568,0,0,0
UR1US,US,000,02,0172540,94,0,0,0,94,0
UR1US,US,000,02,0172541,1933,1807,0,1807,126,0
UR1US,US,000,02,0172542,11950,2721,1350,1371,9229,0
UR1US,US,000,02,0172546,3234,2687,2687,0,547,0
UR1US,US,000,02,0172547,26743,26656,26656,0,87,0
UR1US,US,000,02,0172548,1063,0,0,0,1063,0
UR1US,US,000,02,0172549,464,0,0,0,464,0
UR1US,US,000,02,0172550,9632,0,0,0,9632,0
UR1US,US,000,02,0172557,478,0,0,0,478,0
UR1US,US,000,02,0172558,3419,0,0,0,3419,0
UR1US,US,000,02,0172562,2673,2523,0,2523,150,0
UR1US,US,000,02,0172563,185,0,0,0,185,0
UR1US,US,000,02,0172564,1422,2,0,2,1420,0
UR1US,US,000,02,0172568,1386,0,0,0,1386,0
UR1US,US,000,02,0172569,1157,0,0,0,1157,0
UR1US,US,000,02,0172570,1526,0,0,0,1526,0
UR1US,US,000,02,0172574,1054,0,0,0,1054,0
UR1US,US,000,02,0172575,2691,0,0,0,2691,0
UR1US,US,000,02,0172579,386,0,0,0,386,0
UR1US,US,000,02,0172580,199,0,0,0,199,0
UR1US,US,000,02,0172581,2096,0,0,0,2096,0
UR1US,US,000,02,0172582,526,0,0,0,526,0
UR1US,US,000,02,0172589,536,536,0,536,0,0
UR1US,US,000,02,0172590,1082,703,0,703,379,0
UR1US,US,000,02,0172594,0,0,0,0,0,0
UR1US,US,000,02,0172595,713,0,0,0,713,0
UR1US,US,000,02,0172596,1190,227,0,227,963,0
UR1US,US,000,02,0172600,219,219,0,219,0,0
UR1US,US,000,02,0172601,337,0,0,0,337,0
UR1US,US,000,02,0172602,1147,637,0,637,510,0
UR1US,US,000,02,0172606,1480,1478,0,1478,2,0
UR1US,US,000,02,0172607,858,237,0,237,621,0
UR1US,US,000,02,0172611,0,0,0,0,0,0
UR1US,US,000,02,0172612,199,0,0,0,199,0
UR1US,US,000,02,0172613,1614,665,0,665,949,0
UR1US,US,000,02,0172620,240,0,0,0,240,0
UR1US,US,000,02,0172624,176,0,0,0,176,0
UR1US,US,000,02,0172628,547,0,0,0,547,0
UR1US,US,000,02,0172629,97,0,0,0,97,0
UR1US,US,000,02,0172633,96,0,0,0,96,0
UR1US,US,000,02,0172637,250,0,0,0,250,0
UR1US,US,000,02,0172644,740,702,0,702,38,0
UR1US,US,000,02,0172645,3695,0,0,0,3695,0
UR1US,US,000,02,0172649,1144,0,0,0,1144,0
UR1US,US,000,02,0172650,3983,0,0,0,3983,0
UR1US,US,000,02,0172654,4962,0,0,0,4962,0
UR1US,US,000,02,0172658,1937,1274,0,1274,663,0
UR1US,US,000,02,0172659,465,0,0,0,465,0
UR1US,US,000,02,0172660,2096,0,0,0,2096,0
UR1US,US,000,02,0172664,1284,1216,0,1216,68,0
UR1US,US,000,02,0172665,3095,25,0,25,3070,0
UR1US,US,000,02,0172672,611,0,0,0,611,0
UR1US,US,000,02,0172673,3722,2969,2969,0,753,0
UR1US,US,000,02,0172674,1184,0,0,0,1184,0
UR1US,US,000,02,0172675,1551,0,0,0,1551,0
UR1US,US,000,02,0172676,1755,1186,1186,0,569,0
UR1US,US,000,02,0172677,12,12,12,0,0,0
UR1US,US,000,02,0172678,5886,0,0,0,5886,0
UR1US,US,000,02,0172679,1074,0,0,0,1074,0
UR1US,US,000,02,0172680,12518,28,28,0,12490,0
UR1US,US,000,02,0172684,11949,11947,11947,0,2,0
UR1US,US,000,02,0172685,11043,11043,11043,0,0,0
UR1US,US,000,02,0172686,0,0,0,0,0,0
UR1US,US,000,02,0172690,12741,11882,11882,0,859,0
UR1US,US,000,02,0172691,0,0,0,0,0,0
UR1US,US,000,02,0172692,11337,11316,11316,0,21,0
UR1US,US,000,02,0172693,45,45,45,0,0,0
UR1US,US,000,02,0172697,7103,6608,6608,0,495,0
UR1US,US,000,02,0172698,6079,4280,4280,0,1799,0
UR1US,US,000,02,0172699,6514,6514,6514,0,0,0
UR1US,US,000,02,0172700,7730,7730,7730,0,0,0
UR1US,US,000,02,0172701,3282,303,303,0,2979,0
UR1US,US,000,02,0172705,5831,4785,828,3957,1046,0
UR1US,US,000,02,0172706,41,0,0,0,41,0
UR1US,US,000,02,0172707,5719,5719,5719,0,0,0
UR1US,US,000,02,0172708,10928,10859,10859,0,69,0
UR1US,US,000,02,0172709,11013,4368,4368,0,6645,0
UR1US,US,000,02,0172716,10,0,0,0,10,0
UR1US,US,000,02,0172717,3458,0,0,0,3458,0
UR1US,US,000,02,0172721,3522,0,0,0,3522,0
UR1US,US,000,02,0172725,1061,0,0,0,1061,0
UR1US,US,000,02,0172726,277,0,0,0,277,0
UR1US,US,000,02,0172727,140,0,0,0,140,0
UR1US,US,000,02,0172728,1773,0,0,0,1773,0
UR1US,US,000,02,0172732,715,0,0,0,715,0
UR1US,US,000,02,0172733,3119,0,0,0,3119,0
UR1US,US,000,02,0172737,718,0,0,0,718,0
UR1US,US,000,02,0172738,2269,0,0,0,2269,0
UR1US,US,000,02,0172745,605,0,0,0,605,0
UR1US,US,000,02,0172749,971,0,0,0,971,0
UR1US,US,000,02,0172753,1614,0,0,0,1614,0
UR1US,US,000,02,0172754,3298,0,0,0,3298,0
UR1US,US,000,02,0172758,731,0,0,0,731,0
UR1US,US,000,02,0172762,507,0,0,0,507,0
UR1US,US,000,02,0172769,1081,0,0,0,1081,0
UR1US,US,000,02,0172770,1394,0,0,0,1394,0
UR1US,US,000,02,0172774,248,0,0,0,248,0
UR1US,US,000,02,0172775,2161,0,0,0,2161,0
UR1US,US,000,02,0172779,6,0,0,0,6,0
UR1US,US,000,02,0172780,2660,0,0,0,2660,0
UR1US,US,000,02,0172784,2579,0,0,0,2579,0
UR1US,US,000,02,0172788,2358,0,0,0,2358,0
UR1US,US,000,02,0172795,5444,5419,0,5419,25,0
UR1US,US,000,02,0172796,1406,0,0,0,1406,0
UR1US,US,000,02,0172797,6253,3592,0,3592,2661,0
UR1US,US,000,02,0172801,3228,2802,0,2802,426,0
UR1US,US,000,02,0172802,408,0,0,0,408,0
UR1US,US,000,02,0172803,10570,44,0,44,10526,0
UR1US,US,000,02,0172807,840,837,0,837,3,0
UR1US,US,000,02,0172808,731,0,0,0,731,0
UR1US,US,000,02,0172809,11872,0,0,0,11872,0
UR1US,US,000,02,0172813,3875,3113,0,3113,762,0
UR1US,US,000,02,0172814,12122,2,0,2,12120,0
UR1US,US,000,02,0172818,573,571,0,571,2,0
UR1US,US,000,02,0172819,9028,8935,0,8935,93,0
UR1US,US,000,02,0172820,1411,816,0,816,595,0
UR1US,US,000,02,0172827,39,0,0,0,39,0
UR1US,US,000,02,0172828,732,0,0,0,732,0
UR1US,US,000,02,0172829,1010,0,0,0,1010,0
UR1US,US,000,02,0172833,277,0,0,0,277,0
UR1US,US,000,02,0172834,1733,0,0,0,1733,0
UR1US,US,000,02,0172838,1976,0,0,0,1976,0
UR1US,US,000,02,0172842,169,0,0,0,169,0
UR1US,US,000,02,0172843,2181,0,0,0,2181,0
UR1US,US,000,02,0172847,848,0,0,0,848,0
UR1US,US,000,02,0172848,1491,0,0,0,1491,0
UR1US,US,000,02,0172855,2966,2574,0,2574,392,0
UR1US,US,000,02,0172856,849,849,0,849,0,0
UR1US,US,000,02,0172857,4203,509,0,509,3694,0
UR1US,US,000,02,0172861,3097,2551,0,2551,546,0
UR1US,US,000,02,0172862,560,560,0,560,0,0
UR1US,US,000,02,0172863,5000,1406,0,1406,3594,0
UR1US,US,000,02,0172867,419,0,0,0,419,0
UR1US,US,000,02,0172868,2578,2465,0,2465,113,0
UR1US,US,000,02,0172869,157,0,0,0,157,0
UR1US,US,000,02,0172870,7301,1313,0,1313,5988,0
UR1US,US,000,02,0172874,5186,5106,0,5106,80,0
UR1US,US,000,02,0172875,165,0,0,0,165,0
UR1US,US,000,02,0172876,800,800,0,800,0,0
UR1US,US,000,02,0172877,4391,467,0,467,3924,0
UR1US,US,000,02,0172881,5089,5062,0,5062,27,0
UR1US,US,000,02,0172882,1993,1993,0,1993,0,0
UR1US,US,000,02,0172883,2597,113,0,113,2484,0
UR1US,US,000,02,0172890,679,679,679,0,0,0
UR1US,US,000,02,0172891,1429,1429,1429,0,0,0
UR1US,US,000,02,0172892,4907,4907,4907,0,0,0
UR1US,US,000,02,0172893,6176,3407,3407,0,2769,0
UR1US,US,000,02,0172897,1000,1000,1000,0,0,0
UR1US,US,000,02,0172898,2058,0,0,0,2058,0
UR1US,US,000,02,0172899,173,0,0,0,173,0
UR1US,US,000,02,0172900,4230,31,31,0,4199,0
UR1US,US,000,02,0172904,2008,2008,2008,0,0,0
UR1US,US,000,02,0172905,2002,0,0,0,2002,0
UR1US,US,000,02,0172906,4298,42,42,0,4256,0
UR1US,US,000,02,0172910,510,510,510,0,0,0
UR1US,US,000,02,0172911,1002,1002,1002,0,0,0
UR1US,US,000,02,0172912,14193,9703,9703,0,4490,0
UR1US,US,000,02,0172916,1040,902,902,0,138,0
UR1US,US,000,02,0172917,42,0,0,0,42,0
UR1US,US,000,02,0172918,1421,0,0,0,1421,0
UR1US,US,000,02,0172919,8490,2011,2011,0,6479,0
UR1US,US,000,02,0172926,107,0,0,0,107,0
UR1US,US,000,02,0172927,1114,1091,0,1091,23,0
UR1US,US,000,02,0172928,9734,9107,0,9107,627,0
UR1US,US,000,02,0172929,1090,0,0,0,1090,0
UR1US,US,000,02,0172930,5703,579,0,579,5124,0
UR1US,US,000,02,0172934,335,0,0,0,335,0
UR1US,US,000,02,0172935,365,311,0,311,54,0
UR1US,US,000,02,0172936,8678,8421,0,8421,257,0
UR1US,US,000,02,0172937,0,0,0,0,0,0
UR1US,US,000,02,0172938,773,0,0,0,773,0
UR1US,US,000,02,0172939,5284,439,0,439,4845,0
UR1US,US,000,02,0172943,1948,0,0,0,1948,0
UR1US,US,000,02,0172944,7736,7487,0,7487,249,0
UR1US,US,000,02,0172945,737,104,0,104,633,0
UR1US,US,000,02,0172946,6525,49,0,49,6476,0
UR1US,US,000,02,0172950,12991,12929,0,12929,62,0
UR1US,US,000,02,0172951,1079,210,0,210,869,0
UR1US,US,000,02,0172955,2009,789,0,789,1220,0
UR1US,US,000,02,0172956,677,15,0,15,662,0
UR1US,US,000,02,0172957,13376,0,0,0,13376,0
UR1US,US,000,02,0172964,1104,0,0,0,1104,0
UR1US,US,000,02,0172965,1484,0,0,0,1484,0
UR1US,US,000,02,0172969,16,0,0,0,16,0
UR1US,US,000,02,0172970,2629,0,0,0,2629,0
UR1US,US,000,02,0172974,2845,0,0,0,2845,0
UR1US,US,000,02,0172978,221,0,0,0,221,0
UR1US,US,000,02,0172979,447,0,0,0,447,0
UR1US,US,000,02,0172980,1901,0,0,0,1901,0
UR1US,US,000,02,0172984,230,0,0,0,230,0
UR1US,US,000,02,0172985,210,0,0,0,210,0
UR1US,US,000,02,0172986,1842,0,0,0,1842,0
UR1US,US,000,02,0172993,1244,1169,0,1169,75,0
UR1US,US,000,02,0172994,2857,0,0,0,2857,0
UR1US,US,000,02,0172998,1534,933,0,933,601,0
UR1US,US,000,02,0172999,633,367,0,367,266,0
UR1US,US,000,02,0173000,2729,0,0,0,2729,0
UR1US,US,000,02,0173004,1768,1626,0,1626,142,0
UR1US,US,000,02,0173005,2428,0,0,0,2428,0
UR1US,US,000,02,0173009,529,383,0,383,146,0
UR1US,US,000,02,0173010,148,0,0,0,148,0
UR1US,US,000,02,0173011,478,0,0,0,478,0
UR1US,US,000,02,0173012,3675,0,0,0,3675,0
UR1US,US,000,02,0173016,0,0,0,0,0,0
UR1US,US,000,02,0173017,26,0,0,0,26,0
UR1US,US,000,02,0173018,1911,0,0,0,1911,0
UR1US,US,000,02,0173019,3845,0,0,0,3845,0
UR1US,US,000,02,0173026,1385,0,0,0,1385,0
UR1US,US,000,02,0173027,1365,0,0,0,1365,0
UR1US,US,000,02,0173028,417,0,0,0,417,0
UR1US,US,000,02,0173029,446,429,0,429,17,0
UR1US,US,000,02,0173030,2654,2463,0,2463,191,0
UR1US,US,000,02,0173031,11218,974,0,974,10244,0
UR1US,US,000,02,0173035,718,0,0,0,718,0
UR1US,US,000,02,0173036,4306,3761,0,3761,545,0
UR1US,US,000,02,0173037,11,0,0,0,11,0
UR1US,US,000,02,0173038,7928,7402,0,7402,526,0
UR1US,US,000,02,0173039,6270,514,0,514,5756,0
UR1US,US,000,02,0173043,14022,13787,0,13787,235,0
UR1US,US,000,02,0173044,2784,263,0,263,2521,0
UR1US,US,000,02,0173048,44,0,0,0,44,0
UR1US,US,000,02,0173049,428,421,0,421,7,0
UR1US,US,000,02,0173050,7361,7320,0,7320,41,0
UR1US,US,000,02,0173051,567,464,0,464,103,0
UR1US,US,000,02,0173052,5871,1210,0,1210,4661,0
UR1US,US,000,02,0173056,233,0,0,0,233,0
UR1US,US,000,02,0173057,846,0,0,0,846,0
UR1US,US,000,02,0173058,1111,880,0,880,231,0
UR1US,US,000,02,0173059,1325,336,0,336,989,0
UR1US,US,000,02,0173060,2581,2445,0,2445,136,0
UR1US,US,000,02,0173061,2439,2198,0,2198,241,0
UR1US,US,000,02,0173062,6580,431,0,431,6149,0
UR1US,US,000,02,0173069,5576,5571,0,5571,5,0
UR1US,US,000,02,0173070,563,0,0,0,563,0
UR1US,US,000,02,0173074,3125,3125,0,3125,0,0
UR1US,US,000,02,0173075,3492,2607,0,2607,885,0
UR1US,US,000,02,0173079,2820,2815,0,2815,5,0
UR1US,US,000,02,0173080,1182,834,0,834,348,0
UR1US,US,000,02,0173081,310,0,0,0,310,0
UR1US,US,000,02,0173082,621,103,0,103,518,0
UR1US,US,000,02,0173086,2002,1997,0,1997,5,0
UR1US,US,000,02,0173087,2049,2026,0,2026,23,0
UR1US,US,000,02,0173088,3156,2053,0,2053,1103,0
UR1US,US,000,02,0173092,1682,1682,0,1682,0,0
UR1US,US,000,02,0173093,255,0,0,0,255,0
UR1US,US,000,02,0173094,509,0,0,0,509,0
UR1US,US,000,02,0173095,4975,3790,0,3790,1185,0
UR1US,US,000,02,0173102,3169,2999,0,2999,170,0
UR1US,US,000,02,0173103,2241,0,0,0,2241,0
UR1US,US,000,02,0173107,2918,2393,0,2393,525,0
UR1US,US,000,02,0173108,28,0,0,0,28,0
UR1US,US,000,02,0173109,4016,0,0,0,4016,0
UR1US,US,000,02,0173113,522,0,0,0,522,0
UR1US,US,000,02,0173114,2094,1661,0,1661,433,0
UR1US,US,000,02,0173115,4294,0,0,0,4294,0
UR1US,US,000,02,0173119,2902,2304,0,2304,598,0
UR1US,US,000,02,0173120,5298,0,0,0,5298,0
UR1US,US,000,02,0173124,1430,1278,0,1278,152,0
UR1US,US,000,02,0173125,5957,0,0,0,5957,0
UR1US,US,000,02,0173132,1041,0,0,0,1041,0
